subject,time,charity,income,price,age,ms,deps
41,2,5.91888999938965,10.6774997711182,-0.562120020389557,0,1,2
41,3,6.5279598236084,10.7751998901367,-0.562120020389557,0,1,2
41,4,6.84375,10.77649974823,-0.494300007820129,0,1,2
41,5,7.01570987701416,10.8987998962402,-0.430779993534088,0,1,2
41,6,7.1838698387146,10.8944997787476,-0.400480002164841,0,1,1
41,7,7.1530499458313,10.9893999099731,-0.478040009737015,0,1,1
41,8,6.9275598526001,10.9839000701904,-0.400480002164841,0,1,1
41,9,6.10925006866455,10.983099937439,-0.693149983882904,0,1,1
41,10,6.84694004058838,11.3010997772217,-0.328500002622604,0,1,2
42,1,6.38855981826782,10.2416000366211,-0.385659992694855,0,1,1
42,2,6.50128984451294,9.48309993743897,-0.198449999094009,0,1,1
42,3,6.2576699256897,9.48950004577637,-0.274439990520477,0,1,0
42,4,5.89989995956421,9.83090019226074,-0.210720002651215,0,1,1
42,5,6.26340007781982,9.88990020751953,-0.186330005526543,0,1,1
42,6,6.35089015960693,9.91489982604981,-0.261359989643097,0,0,0
42,7,6.64768981933594,9.89340019226074,-0.261359989643097,0,0,0
42,8,6.60935020446777,10.1826000213623,-0.198449999094009,0,1,2
42,9,5.95323991775513,10.2941999435425,-0.693149983882904,0,1,2
42,10,5.24701976776123,9.85639953613281,-0.162520006299019,0,1,2
43,1,5.57215023040772,10.3927001953125,-0.328500002622604,0,1,4
43,2,6.04024982452393,10.464599609375,-0.385659992694855,0,1,4
43,3,6.19440984725952,10.6239995956421,-0.46204000711441,0,1,4
43,4,6.06378984451294,10.5272998809814,-0.400480002164841,0,1,2
43,5,6.21461009979248,10.4888000488281,-0.301109999418259,0,1,2
43,6,6.23440980911255,10.6415996551514,-0.287680000066757,0,1,2
43,7,6.42161989212036,10.625599861145,-0.328500002622604,0,1,2
43,8,6.57227993011475,10.646900177002,-0.287680000066757,0,1,2
43,9,6.61337995529175,10.5336999893188,-0.693149983882904,0,1,2
43,10,6.59987020492554,10.4993000030518,-0.162520006299019,0,1,2
44,1,6.4922399520874,10.9457998275757,-0.673340022563934,0,1,1
44,2,6.62936019897461,10.8797998428345,-0.562120020389557,0,1,1
44,3,6.6808500289917,10.9757995605469,-0.673340022563934,0,1,1
44,4,6.68460988998413,10.7564001083374,-0.494300007820129,0,1,1
44,5,6.66567993164063,10.8016004562378,-0.430779993534088,0,1,1
44,6,6.39693021774292,11.0174999237061,-0.478040009737015,0,1,1
44,7,6.39693021774292,10.9362001419067,-0.400480002164841,0,1,1
44,8,6.70930004119873,10.9249000549316,-0.400480002164841,0,1,1
44,9,6.73339986801147,11.3163003921509,-0.693149983882904,0,1,1
44,10,6.71538019180298,11.311900138855,-0.328500002622604,0,1,1
45,1,8.20110988616943,10.6332998275757,-0.385659992694855,0,1,5
45,2,8.24197006225586,10.6669998168945,-0.46204000711441,0,1,5
45,3,8.53129005432129,10.849100112915,-0.562120020389557,0,1,5
45,4,8.63033962249756,11.039999961853,-0.579819977283478,0,1,5
45,5,8.67230987548828,11.1774997711182,-0.510829985141754,0,1,5
45,6,8.60079956054688,11.0289001464844,-0.400480002164841,0,1,5
45,7,8.2952995300293,11.1990995407104,-0.478040009737015,0,1,4
45,8,8.03754043579102,11.0103998184204,-0.400480002164841,0,1,5
45,9,7.73892021179199,10.9547996520996,-1.60943996906281,0,1,4
45,10,8.04269981384277,10.9692001342773,-0.328500002622604,0,1,3
46,1,2.30258989334106,10.1274003982544,-0.274439990520477,0,1,3
46,2,5.24701976776123,10.0611000061035,-0.198449999094009,0,1,3
46,3,5.55682992935181,9.97019958496094,-0.198449999094009,0,1,3
46,4,5.41165018081665,10.2887001037598,-0.248459994792938,0,1,3
46,5,5.85793018341064,10.2573003768921,-0.186330005526543,0,1,3
46,6,5.52146005630493,10.3807001113892,-0.198449999094009,0,1,2
46,7,5.85793018341064,10.3229999542236,-0.198449999094009,0,1,2
46,8,5.52146005630493,10.4568004608154,-0.198449999094009,0,1,2
46,9,5.56067991256714,10.5938997268677,-0.693149983882904,0,1,2
46,10,5.56067991256714,10.7080001831055,-0.162520006299019,0,1,2
47,1,4.58496999740601,10.4151000976563,-0.385659992694855,0,1,2
47,2,5.04342985153198,10.480899810791,-0.46204000711441,0,1,2
47,3,4.96981000900269,10.8409996032715,-0.562120020389557,0,1,2
47,4,5.9864501953125,11.3922004699707,-0.673340022563934,0,1,2
47,5,6.12029981613159,11.4170999526978,-0.579819977283478,0,1,3
47,6,6.17378997802734,11.4011001586914,-0.544730007648468,0,1,3
47,7,6.8405499458313,11.6915998458862,-0.597840011119843,0,1,3
47,8,7.6425199508667,11.8507995605469,-0.673340022563934,0,1,3
47,9,6.63595008850098,11.8677997589111,-1.89711999893188,0,1,3
47,10,7.20415019989014,11.7974004745483,-0.400480002164841,0,1,4
